Date,Open,High,Low,Close,Adj Close,Volume
2011-12-23,118.559998,118.709999,117.739998,118.269997,95.083771,5409700
2011-12-27,117.940002,118.449997,117.620003,118.449997,95.535423,4270300
2011-12-28,118.739998,121.050003,118.449997,120.639999,97.301788,8302300
2011-12-29,120.480003,121.089996,120.059998,120.860001,97.479202,4305000
2011-12-30,121.110001,121.760002,120.889999,121.250000,97.793777,5948800
2012-01-03,119.419998,120.199997,118.930000,119.430000,96.325874,9076900
2012-01-04,119.260002,119.279999,117.680000,118.010002,95.180573,8417100
2012-01-05,118.169998,119.099998,117.570000,117.800003,95.011208,6465800
2012-01-06,117.750000,118.959999,117.709999,118.730003,95.761269,7348500
2012-01-09,118.470001,119.540001,118.300003,118.519997,95.591888,5582400
2012-01-10,117.730003,118.870003,117.680000,118.320000,95.430603,8932500
2012-01-11,119.040001,120.059998,118.980003,119.860001,96.672691,8634500
2012-01-12,119.949997,120.190002,119.239998,119.690002,96.535545,7205400
2012-01-13,121.099998,121.639999,120.809998,120.879997,97.495346,9819000
2012-01-17,120.949997,121.629997,120.830002,121.440002,97.947014,5449900
2012-01-18,121.529999,121.610001,119.910004,119.970001,96.761391,5804000
2012-01-19,119.330002,119.559998,117.919998,118.320000,95.430603,8625700
2012-01-20,117.709999,117.959999,116.970001,116.980003,94.349785,6548200
2012-01-23,116.129997,116.639999,115.550003,116.239998,93.752983,7274800
2012-01-24,116.709999,116.709999,115.779999,116.449997,93.922340,5776500
2012-01-25,116.059998,118.529999,115.889999,116.169998,93.696526,12867600
2012-01-26,116.650002,117.709999,116.589996,117.709999,94.938583,7638500
2012-01-27,117.830002,118.330002,117.010002,118.080002,95.237000,5165300
2012-01-30,119.839996,120.389999,119.339996,119.470001,96.358139,8388400
2012-01-31,119.260002,120.910004,119.190002,120.849998,97.471169,7998300
2012-02-01,119.750000,119.900002,118.809998,119.180000,96.354660,7925200
2012-02-02,118.959999,119.480003,118.639999,119.129997,96.314194,5596900
2012-02-03,116.459999,116.800003,115.970001,116.570000,94.244553,12467400
2012-02-06,116.690002,117.800003,116.339996,117.730003,95.182365,6180600
2012-02-07,116.620003,116.879997,115.769997,116.269997,94.001961,8794800
2012-02-08,116.199997,116.790001,115.980003,116.360001,94.074753,7613400
2012-02-09,115.860001,116.040001,114.620003,115.489998,93.371376,11477700
2012-02-10,116.800003,117.330002,116.519997,116.989998,94.584076,7193100
2012-02-13,116.599998,117.370003,116.430000,117.139999,94.705345,6422900
2012-02-14,117.440002,118.279999,117.230003,117.760002,95.206604,8271200
2012-02-15,117.660004,118.269997,117.489998,117.550003,95.036835,6846100
2012-02-16,117.269997,117.599998,116.129997,116.610001,94.276855,9036200
2012-02-17,115.860001,116.610001,115.760002,116.580002,94.252632,6338000
2012-02-21,115.769997,115.919998,114.949997,115.290001,93.209618,8338300
2012-02-22,115.889999,116.760002,115.809998,116.739998,94.381958,7736800
2012-02-23,116.139999,117.220001,115.930000,116.739998,94.381958,5163900
2012-02-24,117.230003,117.580002,116.949997,117.500000,94.996422,5676900
2012-02-27,118.500000,118.849998,118.120003,118.540001,95.837257,8180700
2012-02-28,118.870003,119.139999,117.940002,118.150002,95.521927,6615700
2012-02-29,118.370003,118.419998,116.959999,117.430000,94.939789,14235000
2012-03-01,116.169998,116.680000,115.540001,116.059998,94.046021,12265600
2012-03-02,116.599998,117.480003,116.550003,117.150002,94.929276,6669600
2012-03-05,116.959999,117.440002,116.220001,116.220001,94.175720,6921900
2012-03-06,117.449997,118.110001,117.440002,117.629997,95.318245,6299700
2012-03-07,117.459999,117.610001,116.809998,116.910004,94.734802,5567500
2012-03-08,116.320000,116.570000,115.639999,115.739998,93.786736,7982100
2012-03-09,115.489998,115.989998,114.900002,115.970001,93.973091,6975600
2012-03-12,116.320000,116.519997,115.870003,115.949997,93.956856,5280000
2012-03-13,115.269997,115.410004,113.889999,113.910004,92.303864,14413600
2012-03-14,112.699997,112.750000,110.949997,111.040001,89.978195,24515300
2012-03-15,110.900002,111.739998,110.879997,111.209999,90.115990,14154000
2012-03-16,110.500000,111.440002,110.199997,111.430000,90.294235,13427200
2012-03-19,111.360001,111.480003,109.690002,110.099998,89.216522,14011400
2012-03-20,110.430000,110.870003,109.849998,110.540001,89.573036,9443800
2012-03-21,110.860001,111.889999,110.809998,111.790001,90.585938,10242000
2012-03-22,112.290001,112.370003,111.870003,112.150002,90.877647,8009800
2012-03-23,112.690002,113.389999,112.660004,113.209999,91.736557,8465300
2012-03-26,112.830002,113.010002,111.800003,112.629997,91.266602,8118600
2012-03-27,112.779999,113.699997,112.699997,113.440002,91.922974,6972300
2012-03-28,112.919998,113.940002,112.849998,113.279999,91.793327,7886000
2012-03-29,114.019997,114.190002,113.580002,114.129997,92.482094,7692900
2012-03-30,114.209999,114.269997,112.190002,112.199997,90.918182,9467500
2012-04-02,113.000000,113.300003,112.199997,112.529999,91.421890,8944000
2012-04-03,113.010002,113.440002,110.570000,110.580002,89.837662,14774300
2012-04-04,111.769997,112.120003,111.410004,112.099998,91.072517,10095600
2012-04-05,113.000000,113.070000,112.330002,112.910004,91.730621,6364100
2012-04-09,115.540001,115.769997,115.239998,115.550003,93.875412,14374600
2012-04-10,115.949997,117.290001,115.779999,116.860001,94.939667,14421300
2012-04-11,115.709999,116.059998,115.349998,115.459999,93.802254,8713000
2012-04-12,115.669998,115.750000,114.820000,114.980003,93.412346,9008500
2012-04-13,116.150002,116.900002,116.120003,116.839996,94.923431,8607700
2012-04-16,116.699997,117.599998,116.570000,116.669998,94.785271,7735000
2012-04-17,116.529999,116.830002,116.250000,116.599998,94.728447,5398600
2012-04-18,117.050003,117.120003,116.730003,116.940002,95.004700,4074400
2012-04-19,117.250000,117.470001,117.019997,117.050003,95.094040,5374300
2012-04-20,116.559998,117.129997,116.330002,117.070000,95.110313,5043300
2012-04-23,118.110001,118.410004,117.790001,117.919998,95.800827,5170100
2012-04-24,117.610001,117.760002,117.080002,117.089996,95.126503,4336600
2012-04-25,116.410004,117.320000,115.690002,116.489998,94.639091,8859500
2012-04-26,117.419998,117.459999,116.589996,117.190002,95.207741,5133000
2012-04-27,117.019997,117.360001,116.790001,117.290001,95.289040,3112900
2012-04-30,117.570000,117.750000,117.190002,117.320000,95.313393,4198400
2012-05-01,117.430000,117.620003,116.070000,116.430000,94.819046,7214300
2012-05-02,117.220001,117.320000,116.800003,117.250000,95.486839,3565700
2012-05-03,116.639999,117.370003,116.559998,117.220001,95.462410,3522900
2012-05-04,117.480003,118.190002,117.400002,118.139999,96.211678,6367300
2012-05-07,118.320000,118.459999,118.019997,118.160004,96.227921,3228200
2012-05-08,118.690002,119.510002,118.660004,118.790001,96.741043,6051600
2012-05-09,119.449997,119.570000,118.440002,118.870003,96.806160,5828900
2012-05-10,118.019997,118.620003,117.440002,118.519997,96.521103,6300000
2012-05-11,119.489998,119.599998,118.959999,119.500000,97.319244,5234300
2012-05-14,120.870003,121.300003,120.599998,121.169998,98.679253,8789400
2012-05-15,121.089996,121.730003,120.820000,121.660004,99.078308,6766400
2012-05-16,120.980003,122.180000,120.720001,122.010002,99.363342,6462300
2012-05-17,122.029999,124.279999,122.019997,124.169998,101.122383,14863400
2012-05-18,123.269997,124.440002,123.110001,124.199997,101.146835,10137700
2012-05-21,123.900002,124.449997,123.620003,123.940002,100.935089,9583500
2012-05-22,122.750000,122.879997,122.059998,122.559998,99.811249,12475500
2012-05-23,123.550003,124.519997,123.360001,123.410004,100.503456,11744900
2012-05-24,123.230003,123.790001,122.750000,122.940002,100.120728,10256200
2012-05-25,123.430000,123.540001,123.139999,123.400002,100.495316,4723600
2012-05-29,123.389999,123.809998,123.000000,123.019997,100.185890,5874100
2012-05-30,125.320000,126.320000,125.300003,126.139999,102.726738,17170800
2012-05-31,127.029999,129.080002,126.669998,127.599998,103.915771,31174500
2012-06-01,128.869995,130.380005,128.529999,130.360001,106.382713,23526000
2012-06-04,129.309998,130.179993,128.940002,129.330002,105.542198,11681200
2012-06-05,128.529999,128.639999,127.589996,127.599998,104.130394,12482800
2012-06-06,127.559998,127.599998,125.050003,125.050003,102.049385,20806700
2012-06-07,124.650002,125.739998,124.389999,125.239998,102.204430,18898200
2012-06-08,126.750000,126.949997,124.570000,125.209999,102.180000,11239600
2012-06-11,124.790001,126.209999,124.769997,125.779999,102.645119,10693800
2012-06-12,124.970001,125.629997,124.500000,124.629997,101.706665,10921700
2012-06-13,124.849998,126.279999,124.379997,125.860001,102.710411,11100000
2012-06-14,125.949997,126.279999,125.190002,125.699997,102.579819,7688200
2012-06-15,126.580002,126.849998,126.139999,126.400002,103.151115,6421400
2012-06-18,127.150002,127.339996,126.260002,127.080002,103.705978,6698400
2012-06-19,126.279999,126.370003,125.330002,125.419998,102.351349,8227900
2012-06-20,124.570000,126.510002,124.089996,126.040001,102.857323,13720300
2012-06-21,125.949997,127.250000,125.889999,126.709999,103.404053,9776600
2012-06-22,125.900002,126.220001,125.010002,125.019997,102.024910,7830400
2012-06-25,126.360001,127.019997,126.269997,126.839996,103.510170,6113800
2012-06-26,126.110001,126.949997,125.940002,126.339996,103.102127,5359700
2012-06-27,126.559998,126.790001,126.029999,126.540001,103.265343,5860700
2012-06-28,127.300003,127.480003,126.790001,126.849998,103.518326,5257800
2012-06-29,125.029999,125.629997,124.629997,125.199997,102.171822,8881900
2012-07-02,125.449997,127.209999,125.370003,126.220001,103.225998,7818500
2012-07-03,125.949997,126.000000,125.209999,125.250000,102.432671,5773100
2012-07-05,125.349998,126.320000,125.250000,125.889999,102.956123,5974700
2012-07-06,126.669998,127.209999,126.610001,127.059998,103.913002,5818300
2012-07-09,127.379997,128.259995,127.110001,128.179993,104.828911,5647000
2012-07-10,127.860001,128.740005,127.720001,128.440002,105.041588,4288000
2012-07-11,128.589996,129.470001,128.259995,128.600006,105.172417,5960900
2012-07-12,129.050003,129.559998,128.899994,129.509995,105.916618,6421000
2012-07-13,129.229996,129.240005,128.600006,129.169998,105.638573,4175300
2012-07-16,130.300003,130.610001,129.610001,129.770004,106.129288,5283500
2012-07-17,129.259995,129.820007,128.639999,128.750000,105.295105,5590900
2012-07-18,129.259995,129.339996,128.789993,128.820007,105.352356,4011000
2012-07-19,128.460007,129.100006,128.110001,128.490005,105.082458,5246300
2012-07-20,129.600006,130.300003,129.419998,130.059998,106.366463,6365900
2012-07-23,131.309998,131.440002,130.509995,130.789993,106.963463,6141100
2012-07-24,130.350006,132.039993,130.279999,131.820007,107.805832,6748800
2012-07-25,131.630005,132.210007,131.479996,132.160004,108.083900,5328000
2012-07-26,131.529999,131.779999,130.899994,130.949997,107.094261,6606200
2012-07-27,129.889999,130.009995,126.959999,128.479996,105.074272,14685100
2012-07-30,128.389999,129.479996,128.250000,129.440002,105.859436,6025300
2012-07-31,129.809998,129.880005,128.580002,129.699997,106.072006,7448600
2012-08-01,128.529999,129.740005,128.149994,128.779999,105.541794,7972000
2012-08-02,129.589996,130.690002,129.130005,129.509995,106.140007,7972000
2012-08-03,127.839996,128.029999,126.769997,127.419998,104.427200,9084800
2012-08-06,127.669998,128.139999,127.370003,127.470001,104.468155,3673600
2012-08-07,125.959999,126.129997,125.430000,125.830002,103.124107,6613600
